"","X","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","Upercase","State","Abbreviation"
"132",848,12524522,1103174299555385344,"2019-03-06 06:03:43","mercola","Is the Flu Vaccine Really ‘Working Well’ This Year? https://t.co/5ODpbT8tGk https://t.co/ipie1Vr7lR","IFTTT",99,NA,NA,NA,FALSE,FALSE,6,6,NA,NA,"ift.tt/2TihdJv, ift.tt/eA8V8J","https://t.co/5ODpbT8tGk, https://t.co/ipie1Vr7lR","https://ift.tt/2TihdJv, https://ift.tt/eA8V8J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/mercola/status/1103174299555385344","Dr. Joseph Mercola","IL","Osteopathic physician, health activist and founder of the #1 natural health site, http://t.co/jwrzuBdWvZ. I advocate dietary & lifestyle approaches to health.","http://t.co/omKGvmOcur",FALSE,285964,31033,6079,72965,126,"2008-01-22 05:37:28",FALSE,"http://t.co/omKGvmOcur","http://www.mercola.com","en","https://pbs.twimg.com/profile_banners/12524522/1551841130","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/757500786188300288/VKqAzYkD_normal.jpg","ILLINOIS","Illinois","IL"
"133",849,12524522,1103460414946504704,"2019-03-07 01:00:38","mercola","Look at the statistics before touching this. https://t.co/Db17RL2E5k","Hootsuite Inc.",68,NA,NA,NA,FALSE,FALSE,38,25,NA,NA,"ow.ly/zN7r30nW9wn","https://t.co/Db17RL2E5k","http://ow.ly/zN7r30nW9wn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/mercola/status/1103460414946504705","Dr. Joseph Mercola","IL","Osteopathic physician, health activist and founder of the #1 natural health site, http://t.co/jwrzuBdWvZ. I advocate dietary & lifestyle approaches to health.","http://t.co/omKGvmOcur",FALSE,285964,31033,6079,72965,126,"2008-01-22 05:37:28",FALSE,"http://t.co/omKGvmOcur","http://www.mercola.com","en","https://pbs.twimg.com/profile_banners/12524522/1551841130","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/757500786188300288/VKqAzYkD_normal.jpg","ILLINOIS","Illinois","IL"
"134",851,426909329,1103460274303053824,"2019-03-07 01:00:05","CDCDirector","#Flu is among the most serious infectious disease threats that we have in the world today. This hasn’t changed in the last 100 years. Protect yourself and your loved ones with a flu vaccine: https://t.co/ftIgrO8pOc https://t.co/sqJi6fSzDa","Sprout Social",214,NA,NA,NA,FALSE,FALSE,11,7,"Flu",NA,"bit.ly/2huJKF7","https://t.co/ftIgrO8pOc","https://bit.ly/2huJKF7","http://pbs.twimg.com/media/D1BHRTTW0AEMEAa.jpg","https://t.co/sqJi6fSzDa","https://twitter.com/CDCDirector/status/1103460274303053826/photo/1","photo","http://pbs.twimg.com/media/D1BHRTTW0AEMEAa.jpg","https://t.co/sqJi6fSzDa","https://twitter.com/CDCDirector/status/1103460274303053826/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/CDCDirector/status/1103460274303053826","Dr. Robert R. Redfield","GA","Director, @CDCgov Note: Tweets prior to 3/26/2018 were from former CDC directors. Privacy policy: https://t.co/N3OhkbXTAq #publichealth #science #government","https://t.co/Kd0WODT2kc",FALSE,121954,473,2382,13706,690,"2011-12-02 21:20:26",TRUE,"https://t.co/Kd0WODT2kc","https://www.cdc.gov/about/leadership/director.htm","en","https://pbs.twimg.com/profile_banners/426909329/1355772893","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/982251990787932160/HJzXv5fX_normal.jpg","GEORGIA","Georgia","GA"
"135",869,47441286,1103448633574191104,"2019-03-07 00:13:49","a_schm",".@NyTimes explains how strong efforts are being made toward learning to better understand the flu and, hopefully, find new ways to stop it by using artificial intelligence and machine learning! Read the full story here: https://t.co/RCyudVjUZB","Twitter Web Client",243,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,"time.com/5535186/flu-va…","https://t.co/RCyudVjUZB","http://time.com/5535186/flu-vaccine-artificial-intelligence/",NA,NA,NA,NA,NA,NA,NA,NA,"807095","nytimes","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/a_schm/status/1103448633574191104","Adrien Schmidt","CA","Entrepreneur, Engineer, Innovator. CEO https://t.co/SgwDy8EwtW, Co-Founder @SquidSolutions. Dedicated to making big data accessible to all using AI technology.","https://t.co/W3lcIj1u9c",FALSE,10404,10314,85,502,180,"2009-06-15 20:52:03",FALSE,"https://t.co/W3lcIj1u9c","http://bouquet.ai/","en","https://pbs.twimg.com/profile_banners/47441286/1509994372","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/426751563697516544/Rsm5hdif_normal.png","CALIFORNIA","California","CA"
"136",877,85644603,1103445976612782080,"2019-03-07 00:03:16","pinksky4U","BREAKING: FDA Sued as CDC Recommends Untested, Unlicensed Flu Vaccine for Pregnant Women https://t.co/mvNjoYJUY1","Twitter for iPhone",112,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"vaccineimpact.com/2019/breaking-…","https://t.co/mvNjoYJUY1","http://vaccineimpact.com/2019/breaking-fda-sued-for-recommending-untested-unlicensed-flu-vaccine-for-pregnant-women/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/pinksky4U/status/1103445976612782080","Patrice","NY","momOf 3 wife/ grandma Enjoy a simple life animal lover B KIND #PutHUMANITYbackinInhumanity My life STOLEN at T hands of Merck Corrup &Greed ! Forever damaged <U+0001F494>",NA,FALSE,3559,4052,162,78048,17662,"2009-10-27 19:42:51",FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/85644603/1515468661","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/930789164760563713/csAG0rAM_normal.jpg","NEW YORK","New York","NY"
"137",879,1028420753396359168,1103445732470616064,"2019-03-07 00:02:18","ReasonablePers8","@Wethepeoplehope (2) Watch for worsening symptoms after improvement; may indicate a secondary post-influenza infection definitely prompting followup with care provider. If not vaccinated w/flu vaccine consider under supervision of provider w premeds. Hope this helps","Twitter for iPad",249,1103444017612636160,1028420753396359168,"ReasonablePers8",FALSE,FALSE,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1047589722216980480","Wethepeoplehope","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/ReasonablePers8/status/1103445732470616064","A Reasonable Person","CA","Retired health professional; passions: evidence-based medicine; therapeutics; environment; rule of law; truth; social contract; and doing the right thing",NA,FALSE,12,149,0,220,233,"2018-08-11 23:19:49",FALSE,NA,NA,"en",NA,NA,"http://pbs.twimg.com/profile_images/1028421484304187393/-HIlwUBn_normal.jpg","CALIFORNIA","California","CA"
"138",880,2426189960,1103445437854420992,"2019-03-07 00:01:08","T_Inglesby","Very important+good that 3 of highest ranking USG health officials are committing to countering vaccine misinformation. What we need now is a major USG funded effort to refute bogus antivax messages that have been relatively unopposed for too long https://t.co/ciELmDIcTz","Twitter for iPhone",271,NA,NA,NA,FALSE,FALSE,305,67,NA,NA,"nyti.ms/2XDs9js?smid=n…","https://t.co/ciELmDIcTz","https://nyti.ms/2XDs9js?smid=nytcore-ios-share",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/T_Inglesby/status/1103445437854420993","Tom Inglesby","MD","Director, Johns Hopkins SPH Center for Health Security, working to protect people from epidemics & disasters. Inf diseases, pub health, research, policy","https://t.co/jeD6nHny5O",FALSE,2052,987,68,2320,1346,"2014-04-03 21:06:18",FALSE,"https://t.co/jeD6nHny5O","http://www.centerforhealthsecurity.org/","en","https://pbs.twimg.com/profile_banners/2426189960/1406913590","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/715994896532971522/zf7F0S-9_normal.jpg","MARYLAND","Maryland","MD"
"139",894,2542064151,1103435115630395392,"2019-03-06 23:20:07","MegaManEXE316","https://t.co/j0LmSyUqlN","Twitter Web Client",23,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"articles.mercola.com/sites/articles…","https://t.co/j0LmSyUqlN","https://articles.mercola.com/sites/articles/archive/2019/03/06/effectiveness-of-flu-vaccine.aspx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"und",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/MegaManEXE316/status/1103435115630395392","Nick (aka Panda)","NY","Geek, Gamer, Politically Incorrect, Panda looking ( and love pandas... and bunnies...and hedgehogs...okay I love animals in general...but pandas first) guy.",NA,FALSE,269,1423,1,1972,2314,"2014-05-12 00:27:51",FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/2542064151/1550285938","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1056027676836814848/FQl7PHdS_normal.jpg","NEW YORK","New York","NY"
"140",895,14640845,1103434740542177280,"2019-03-06 23:18:37","lamarshall","Why We Should Fear the Disease, Not the Vaccine   via @NYTimes https://t.co/4lGCzRTyWS","Twitter for iPhone",86,NA,NA,NA,FALSE,FALSE,1,1,NA,NA,"nyti.ms/2XDs9js?smid=n…","https://t.co/4lGCzRTyWS","https://nyti.ms/2XDs9js?smid=nytcore-ios-share",NA,NA,NA,NA,NA,NA,NA,NA,"807095","nytimes","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/lamarshall/status/1103434740542177280","Politics & Health <U+2652><U+FE0F><U+0001F30A>","NC","M.A., Ph.D. health communication researcher; #healthcare reform, Medicaid and Medicare, policy messaging in mass & social media. Ex-journalist. Luke 12:48.","https://t.co/7gjesQrvFZ",FALSE,2969,4660,130,59319,33529,"2008-05-03 19:41:21",FALSE,"https://t.co/7gjesQrvFZ","https://unc.academia.edu/LMarshall","en","https://pbs.twimg.com/profile_banners/14640845/1544036970","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1028679845570637824/WOiRav17_normal.jpg","NORTH CAROLINA","North Carolina","NC"
"141",939,249007097,1103421764598669312,"2019-03-06 22:27:03","ozair_naqvi","Why We Should Fear the Disease, Not the Vaccine https://t.co/jkadlCH2rE","Twitter Web App",71,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,"nyti.ms/2XDs9js","https://t.co/jkadlCH2rE","https://nyti.ms/2XDs9js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/ozair_naqvi/status/1103421764598669312","Ozair Naqvi","OK","Epidemiologist at @HealthyOklahoma, Public Health Crusader, MS from @OUPublicHealth, obnoxious sports fan, Tulsa <U+0001F699> OKC","https://t.co/MhTuEayzLC",FALSE,465,634,4,8665,16310,"2011-02-08 04:45:28",FALSE,"https://t.co/MhTuEayzLC","http://www.facebook.com/ozair.naqvi","en","https://pbs.twimg.com/profile_banners/249007097/1465140644","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/901883726426243073/sNoPtcRT_normal.jpg","OKLAHOMA","Oklahoma","OK"
"142",946,1009271772682866688,1103420414024474624,"2019-03-06 22:21:41","HultgrenLab","Cool work from a @HultgrenLab collaborator, @Ali_Ellebedy, on influenza. https://t.co/vNckRiw2Dn","Twitter Web Client",96,NA,NA,NA,FALSE,FALSE,2,0,NA,NA,"source.wustl.edu/2019/02/3-4-mi…","https://t.co/vNckRiw2Dn","https://source.wustl.edu/2019/02/3-4-million-aids-effort-to-make-a-better-flu-vaccine/",NA,NA,NA,NA,NA,NA,NA,NA,"1009271772682866693, 284487431","HultgrenLab, Ali_Ellebedy","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/HultgrenLab/status/1103420414024474626","Hultgren Lab","MO","Official Twitter of the Hultgren Lab","https://t.co/MISHXMS1Sa",FALSE,398,66,5,58,46,"2018-06-20 03:08:36",FALSE,"https://t.co/MISHXMS1Sa","http://hultgrenlab.wustl.edu","en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1010288540368887808/9dHI7IFe_normal.jpg","MISSOURI","Missouri","MO"
"143",955,202374502,1103416629172584448,"2019-03-06 22:06:39","johncooper314","Why We Should Fear the Disease, Not the Vaccine   via @NYTimes https://t.co/GIzSeLDVY3","Twitter for iPhone",86,NA,NA,NA,FALSE,FALSE,6,1,NA,NA,"nyti.ms/2XDs9js?smid=n…","https://t.co/GIzSeLDVY3","https://nyti.ms/2XDs9js?smid=nytcore-ios-share",NA,NA,NA,NA,NA,NA,NA,NA,"807095","nytimes","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/johncooper314/status/1103416629172584451","John Cooper","MO","","https://t.co/53LCHMFJjY",FALSE,71,251,1,711,652,"2010-10-13 22:26:54",FALSE,"https://t.co/53LCHMFJjY","http://www.cooperlab.wust.edu","en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/664228417437593600/8JzbvGr1_normal.jpg","MISSOURI","Missouri","MO"
"144",962,55682147,1103415088546021376,"2019-03-06 22:00:32","cindybwilliams","Why We Should Fear the Disease, Not the Vaccine https://t.co/igmW4T9hEn","Twitter for iPhone",71,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"nyti.ms/2XDs9js","https://t.co/igmW4T9hEn","https://nyti.ms/2XDs9js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/cindybwilliams/status/1103415088546021379","Cindy Williams","NC","Career Pharma sales academic medicine; Assoc. Ed. The Health Care https://t.co/M42i8oSlhq. HIT certificate program (ECU); Patient Advocacy Prgm (UCLA Extension).",NA,FALSE,118,428,4,1055,889,"2009-07-10 22:23:35",FALSE,NA,NA,"en",NA,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/901270963320496132/_ErPKZ7z_normal.jpg","NORTH CAROLINA","North Carolina","NC"
"145",963,18853723,1103414973412331520,"2019-03-06 22:00:04","LisaEmrich","Annual Flu Vaccine, MS, and MS Medications <U+FFFD> Protecting yourself from illness is important. Being ill when you have MS can mess with your body. <U+FFFD> https://t.co/xc2zAZFrNL","Twittimer",169,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"healthcentral.com/article/annual…","https://t.co/xc2zAZFrNL","https://www.healthcentral.com/article/annual-flu-vaccine-ms-and-ms-medications/?ap=2041",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/LisaEmrich/status/1103414973412331520","Lisa Emrich","VA","Writer, Musician, Patient Advocate, Consultant, @HealthCentral #MultipleSclerosis Ambassador, http://t.co/wc4aHMeqpL, http://t.co/5aGFifsH1C","http://t.co/cTciZyEStY",FALSE,5030,2303,315,5656,764,"2009-01-11 01:45:15",FALSE,"http://t.co/cTciZyEStY","http://brassandivory.org","en","https://pbs.twimg.com/profile_banners/18853723/1492007092","http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/852164492880474112/EaA6nkCR_normal.jpg","VIRGINIA","Virginia","VA"
"146",964,15894617,1103414958870663168,"2019-03-06 22:00:01","cindymsm","Take time to get a #flu vaccine. Take everyday preventive actions to stop the spread of germs. Take flu antiviral drugs if your doctor prescribes them. @BCBSLA https://t.co/J8GAxwaLAt","Bambu by Sprout Social",183,NA,NA,NA,FALSE,FALSE,0,0,"flu",NA,"sprou.tt/1fW0LOnNGYw","https://t.co/J8GAxwaLAt","https://sprou.tt/1fW0LOnNGYw",NA,NA,NA,NA,NA,NA,NA,NA,"14056810","BCBSLA","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/cindymsm/status/1103414958870663169","Cindy Wakefield","LA","PR pro, Bama girl at heart, newly converted Louisianan, lover of graphic tees and awesomeness.",NA,FALSE,287,1145,7,1982,3400,"2008-08-18 18:23:27",FALSE,NA,NA,"en","https://pbs.twimg.com/profile_banners/15894617/1516040615","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/378800000323050386/d48f523d4c0d69ef3745bf5077a4eef2_normal.jpeg","LOUISIANA","Louisiana","LA"
"147",969,811739920343691264,1103411449882427392,"2019-03-06 21:46:04","gusmano_mk","Opinion | Why We Should Fear the Disease, Not the Vaccine - The New York Times https://t.co/VH3cmax7il","Twitter for iPhone",102,NA,NA,NA,FALSE,FALSE,1,0,NA,NA,"nytimes.com/2019/03/06/opi…","https://t.co/VH3cmax7il","https://www.nytimes.com/2019/03/06/opinion/vaccines-autism-flu.html",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/gusmano_mk/status/1103411449882427392","Michael K. Gusmano","NY","Faculty@RutgersSPH. RT~= endorsement. Research Scholar @thehastingscenter","https://t.co/JgT7MaDkVj",FALSE,104,89,2,891,710,"2016-12-22 01:07:33",FALSE,"https://t.co/JgT7MaDkVj","http://rutgers.sph.edu","en",NA,NA,"http://pbs.twimg.com/profile_images/885922437975560192/4FjALnJX_normal.jpg","NEW YORK","New York","NY"
"148",973,38593115,1103408674670751744,"2019-03-06 21:35:03","chunkysirloin","Why We Should Fear the Disease, Not the Vaccine https://t.co/8Kh68z88BE https://t.co/FUgDwOp873","dlvr.it",71,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"dlvr.it/R0KHBp","https://t.co/8Kh68z88BE","http://dlvr.it/R0KHBp","http://pbs.twimg.com/media/D1AYV4RVAAAvDAw.jpg","https://t.co/FUgDwOp873","https://twitter.com/chunkysirloin/status/1103408674670751744/photo/1","photo","http://pbs.twimg.com/media/D1AYV4RVAAAvDAw.jpg","https://t.co/FUgDwOp873","https://twitter.com/chunkysirloin/status/1103408674670751744/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/chunkysirloin/status/1103408674670751744","Dan Campbell","PA","HERE WE GO STEELERS (COORSLIGHT) #COORS #BEER","https://t.co/lsp0tFmTDU",FALSE,271,246,16,119906,984,"2009-05-08 03:10:56",FALSE,"https://t.co/lsp0tFmTDU","http://steelers.com","en","https://pbs.twimg.com/profile_banners/38593115/1462201844","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/648218908013502464/-u8nJnhd_normal.jpg","PENNSYLVANIA","Pennsylvania","PA"
"149",984,997586853481140224,1103406750466797568,"2019-03-06 21:27:24","mlmemoirs","RT @mldcmu: Researchers @mldcmu @scsatcmu are using artificial intelligence to make a better flu vaccine https://t.co/lY41TSND8J - Delphi's Research Group is using machine learning to forecast the spread of influenza by training an algorithm on data gathered from many sources. …","IFTTT",279,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"bit.ly/2EDRv8k","https://t.co/lY41TSND8J","http://bit.ly/2EDRv8k",NA,NA,NA,NA,NA,NA,NA,NA,"906249252741029889, 906249252741029889, 117171240","mldcmu, mldcmu, SCSatCMU","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/mlmemoirs/status/1103406750466797572","Machine Learning Memoirs","MA","Connecting generations X, Y, Z | Machine learning and AI for everyone","https://t.co/KkQzoydlRU",FALSE,459,1299,5,1517,661,"2018-05-18 21:16:54",FALSE,"https://t.co/KkQzoydlRU","https://mlmemoirs.xyz","en","https://pbs.twimg.com/profile_banners/997586853481140225/1539404300",NA,"http://pbs.twimg.com/profile_images/1050964116729413637/Q5tLLPAf_normal.jpg","MASSACHUSETTS","Massachusetts","MA"
"150",1003,2560037982,1103401264522637312,"2019-03-06 21:05:36","MansfieldHub","1st Pediatric Death of the Flu Season Reported, Places near Mansfield to get flu vaccine @... https://t.co/LPbYKuvXEf https://t.co/rGwLiSSbnn","Hamlethub Tweets",117,NA,NA,NA,FALSE,FALSE,0,0,NA,NA,"bit.ly/2tSKhbt","https://t.co/LPbYKuvXEf","http://bit.ly/2tSKhbt","http://pbs.twimg.com/media/D1ARmlIX4AAK3Pe.jpg","https://t.co/rGwLiSSbnn","https://twitter.com/MansfieldHub/status/1103401264522637314/photo/1","photo","http://pbs.twimg.com/media/D1ARmlIX4AAK3Pe.jpg","https://t.co/rGwLiSSbnn","https://twitter.com/MansfieldHub/status/1103401264522637314/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/MansfieldHub/status/1103401264522637314","Mansfield HamletHub","CT","Mansfield HamletHub is making #Mansfield better, one local story at a time. Hyper #local News, People, Events, Real Estate, & Business. Share your story today!","http://t.co/rOyfhBqjk4",FALSE,6,0,1,38,0,"2014-06-10 22:47:13",FALSE,"http://t.co/rOyfhBqjk4","http://news.hamlethub.com/mansfield","en","https://pbs.twimg.com/profile_banners/2560037982/1402441127","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/476498567180210176/jze5zaS3_normal.png","CONNECTICUT","Connecticut","CT"
