"","X","user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","Upercase","State","Abbreviation"
"187",798,925785828571324416,1101557721629974528,"2019-03-01 19:00:01","BrotmanBaty","#FluFriday Did you know that only 10-20% of people who have flu-like symptoms actually have the flu virus? The #seattleflustudy wants to make sure we understand flu outbreaks &amp; therapies. If you’re experiencing #flu type symptoms head to one of our kiosks. https://t.co/m21ZdYQCVB https://t.co/1VQGrJtQY2","TweetDeck",284,NA,NA,NA,FALSE,FALSE,2,1,"FluFriday, seattleflustudy, flu",NA,"seattleflu.org","https://t.co/m21ZdYQCVB","http://seattleflu.org","http://pbs.twimg.com/media/D0lsFvzUwAEo-05.jpg","https://t.co/1VQGrJtQY2","https://twitter.com/BrotmanBaty/status/1101557721629974528/photo/1","photo","http://pbs.twimg.com/media/D0lsFvzUwAEo-05.jpg","https://t.co/1VQGrJtQY2","https://twitter.com/BrotmanBaty/status/1101557721629974528/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/BrotmanBaty/status/1101557721629974528","Brotman Baty","WA","Focused on Precision Medicine, discovering new ways to prevent, diagnose and treat illness based on patients' unique biology, genetics and environment","https://t.co/QnKxdAgUc6",FALSE,450,520,4,201,49,"2017-11-01 18:05:16",FALSE,"https://t.co/QnKxdAgUc6","https://brotmanbatyinstitute.org/","en","https://pbs.twimg.com/profile_banners/925785828571324418/1512160273",NA,"http://pbs.twimg.com/profile_images/936694073674547200/CfDID2iB_normal.jpg","WASHINGTON","Washington","WA"
"188",805,1244874006,1100558701260226560,"2019-02-27 00:50:16","HelloMD_com","@CBDOILMX @maggie_mae_23 tks for the RT! &gt; Studies have looked at CBD’s effect on the immune system &amp; found CBD is an immunomodulator—it can suppress &amp; boost the #immunesystem. &gt; 5 #CBD products to help you fight the #cold or #flu. https://t.co/hPAGcE297w #cannabidiol #cbdoil","Twitter Web Client",290,1100530988621418496,1244874006,"HelloMD_com",FALSE,FALSE,2,1,"immunesystem, CBD, cold, flu, cannabidiol, cbdoil",NA,"buff.ly/2Ns0YDy","https://t.co/hPAGcE297w","https://buff.ly/2Ns0YDy",NA,NA,NA,NA,NA,NA,NA,NA,"971181391785353216, 967710946402562049","CBDOILMX, maggie_mae_23","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/HelloMD_com/status/1100558701260226560","HelloMD","CA","Nourish your mind, body & soul by learning & sharing in the largest health & wellness cannabis community.","https://t.co/ZeYl7gSImo",FALSE,24512,1134,293,6789,215519,"2013-03-06 00:04:37",FALSE,"https://t.co/ZeYl7gSImo","https://www.hellomd.com","en","https://pbs.twimg.com/profile_banners/1244874006/1439255914","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/630891146718261249/DO-x5tBE_normal.png","CALIFORNIA","California","CA"
"189",806,1244874006,1101553467749879808,"2019-03-01 18:43:07","HelloMD_com","@mythsee tks for the RT! &gt; Studies have looked at CBD’s effect on the immune system &amp; found CBD is an immunomodulator—it can suppress &amp; boost the #immunesystem. &gt; 5 #CBD products to help you fight the #cold or #flu. https://t.co/hPAGcE297w #cannabidiol #cbdoil","Twitter Web Client",274,1100791351753363456,1244874006,"HelloMD_com",FALSE,FALSE,1,1,"immunesystem, CBD, cold, flu, cannabidiol, cbdoil",NA,"buff.ly/2Ns0YDy","https://t.co/hPAGcE297w","https://buff.ly/2Ns0YDy",NA,NA,NA,NA,NA,NA,NA,NA,"3037483536","mythsee","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/HelloMD_com/status/1101553467749879808","HelloMD","CA","Nourish your mind, body & soul by learning & sharing in the largest health & wellness cannabis community.","https://t.co/ZeYl7gSImo",FALSE,24512,1134,293,6789,215519,"2013-03-06 00:04:37",FALSE,"https://t.co/ZeYl7gSImo","https://www.hellomd.com","en","https://pbs.twimg.com/profile_banners/1244874006/1439255914","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/630891146718261249/DO-x5tBE_normal.png","CALIFORNIA","California","CA"
"190",807,1244874006,1100791351753363456,"2019-02-27 16:14:44","HelloMD_com","@PharmaKaz @RobbinsGroupLLC tks for the RT! &gt; Studies have looked at CBD’s effect on the immune system &amp; found CBD is an immunomodulator—it can suppress &amp; boost the #immunesystem. &gt; 5 #CBD products to help you fight the #cold or #flu. https://t.co/hPAGcE297w #cannabidiol #cbdoil","Twitter Web Client",293,1100558701260226560,1244874006,"HelloMD_com",FALSE,FALSE,0,0,"immunesystem, CBD, cold, flu, cannabidiol, cbdoil",NA,"buff.ly/2Ns0YDy","https://t.co/hPAGcE297w","https://buff.ly/2Ns0YDy",NA,NA,NA,NA,NA,NA,NA,NA,"1018522680671326209, 2930312581","PharmaKaz, RobbinsGroupLLC","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/HelloMD_com/status/1100791351753363462","HelloMD","CA","Nourish your mind, body & soul by learning & sharing in the largest health & wellness cannabis community.","https://t.co/ZeYl7gSImo",FALSE,24512,1134,293,6789,215519,"2013-03-06 00:04:37",FALSE,"https://t.co/ZeYl7gSImo","https://www.hellomd.com","en","https://pbs.twimg.com/profile_banners/1244874006/1439255914","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/630891146718261249/DO-x5tBE_normal.png","CALIFORNIA","California","CA"
"191",808,1244874006,1100530988621418496,"2019-02-26 23:00:09","HelloMD_com","Studies have looked at CBD’s effect on the immune system &amp; have found that CBD is an immunomodulator—it can both suppress &amp; boost the #immunesystem. &gt;&gt; 5 #CBD products to help you fight the #cold or #flu. https://t.co/hPAGcDKyfY #cannabidiol #cbdoil #fluseason #getBETTER https://t.co/0h2CA9XN9u","Buffer",285,NA,NA,NA,FALSE,FALSE,6,5,"immunesystem, CBD, cold, flu, cannabidiol, cbdoil, fluseason, getBETTER",NA,"buff.ly/2Ns0YDy","https://t.co/hPAGcDKyfY","https://buff.ly/2Ns0YDy","http://pbs.twimg.com/media/D0XfGgyX0AEcOMb.jpg","https://t.co/0h2CA9XN9u","https://twitter.com/HelloMD_com/status/1100530988621418497/photo/1","photo","http://pbs.twimg.com/media/D0XfGgyX0AEcOMb.jpg","https://t.co/0h2CA9XN9u","https://twitter.com/HelloMD_com/status/1100530988621418497/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/HelloMD_com/status/1100530988621418497","HelloMD","CA","Nourish your mind, body & soul by learning & sharing in the largest health & wellness cannabis community.","https://t.co/ZeYl7gSImo",FALSE,24512,1134,293,6789,215519,"2013-03-06 00:04:37",FALSE,"https://t.co/ZeYl7gSImo","https://www.hellomd.com","en","https://pbs.twimg.com/profile_banners/1244874006/1439255914","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/630891146718261249/DO-x5tBE_normal.png","CALIFORNIA","California","CA"
"192",813,2353731720,1101550343937232896,"2019-03-01 18:30:42","WV_DHHR","Q: How long should I stay home from work or school if I have #flu symptoms?
A: Stay home until your fever is gone for at least 24 hours. 

More #flutips: https://t.co/MEe8HZSz7d @CDCFlu https://t.co/DFP0V76xmm","Hootsuite Inc.",185,NA,NA,NA,FALSE,FALSE,0,0,"flu, flutips",NA,"cdc.gov/flu/takingcare…","https://t.co/MEe8HZSz7d","https://www.cdc.gov/flu/takingcare.htm","http://pbs.twimg.com/media/D0l-MztXQAAhnzC.jpg","https://t.co/DFP0V76xmm","https://twitter.com/WV_DHHR/status/1101550343937232897/photo/1","photo","http://pbs.twimg.com/media/D0l-MztXQAAhnzC.jpg","https://t.co/DFP0V76xmm","https://twitter.com/WV_DHHR/status/1101550343937232897/photo/1",NA,"16616061","CDCFlu","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/WV_DHHR/status/1101550343937232897","WV DHHR","WV","This is the official Twitter account for the WV Department of Health & Human Resources and is not monitored 24/7. Report Abuse/Neglect 24/7: 1-800-352-6513.","http://t.co/0iRVGCxz2a",FALSE,2144,288,108,4685,2006,"2014-02-20 20:10:50",FALSE,"http://t.co/0iRVGCxz2a","http://www.dhhr.wv.gov","en","https://pbs.twimg.com/profile_banners/2353731720/1551459230","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1056901115315474433/NqKxBboH_normal.jpg","WEST VIRGINIA","West Virginia","WV"
"193",814,216836953,1101549296367882240,"2019-03-01 18:26:32","usmedequip","Here's how we are helping doctors and hospitals treat #flu patients and save lives: https://t.co/fGCoa6OQXp 

#hounews #fluseason https://t.co/40SNfC27I3","TweetDeck",129,NA,NA,NA,TRUE,FALSE,0,0,"flu, hounews, fluseason",NA,"usmedequip.com/healthcare-pro…, twitter.com/CDCFlu/status/…","https://t.co/fGCoa6OQXp, https://t.co/40SNfC27I3","http://www.usmedequip.com/healthcare-providers-preparing-for-the-worst-following-record-breaking-hospitalizations-deaths-last-flu-season/, https://twitter.com/CDCFlu/status/1101170175632650242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",1101170175632650240,"CDC estimates that there have been as many as 22,300 flu-associated deaths so far this season (between Oct. 1, 2018 – Feb. 16, 2019). 

#Flu can be a serious, life-threatening disease. Take action to protect yourself and family: https://t.co/SFkRXTqo2E https://t.co/IGpBTpgF7l","2019-02-28 12:20:03","Sprout Social",53,67,16616061,"CDCFlu","CDC Flu",856753,147,5710,"Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/usmedequip/status/1101549296367882240","US Med-Equip","TX","US Med-Equip is dedicated to promoting the healing process by providing smart solutions for our customers and the patients they serve.","http://t.co/2SoyzyLP6v",FALSE,134,187,3,542,39,"2010-11-17 21:19:21",FALSE,"http://t.co/2SoyzyLP6v","http://www.usmedequip.com","en","https://pbs.twimg.com/profile_banners/216836953/1545427379","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1076226616282439680/5l0hy2l0_normal.jpg","TEXAS","Texas","TX"
"194",816,866464244124057600,1101545600246521856,"2019-03-01 18:11:51","DrCorriel","@LillianErdahlMD @drjessigold @darakass @doctorjenn @DrJenGunter @choo_ek @jbeckesmay @MBlumenthalCT @CoherenceMed @janevandis @DrJRMarcelin @GynAndTonic @MichaelaWst @PROWDWomen @somedocs @JulieSilverMD @RUBraveEnough @TiffanyLovePhD Thanks, Lillian!

Thankfully, I was vaccinated. So I now have a milder case of it than I would have otherwise had.

Grateful for the #flu vaccine.","Twitter for iPhone",146,1101526274277806080,32951278,"LillianErdahlMD",FALSE,FALSE,8,2,"flu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32951278, 785968989092446209, 738796494, 16987359, 25728193, 467924781, 2387065697, 978832896323702784, 2717607301, 1669325431, 959074945144967169, 505888450, 2291452638, 964220316686979072, 987321611329130496, 316134826, 839582841470140417, 799270546517196800","LillianErdahlMD, drjessigold, darakass, doctorjenn, DrJenGunter, choo_ek, jbeckesmay, MBlumenthalCT, CoherenceMed, janevandis, DrJRMarcelin, GynAndTonic, MichaelaWst, PROWDWomen, somedocs, JulieSilverMD, RUBraveEnough, TiffanyLovePhD","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/DrCorriel/status/1101545600246521857","Dana Corriel, MD","NY","Blending Original <U+270D><U+0001F3FC> & <U+0001F4F8>, then Feeding Concoction to Unsuspecting Twitter Followers | @SoMeDocs Founder | Tweets = my views #twitternist.","https://t.co/5SGjDMpyzq",FALSE,4091,1903,54,4253,4649,"2017-05-22 01:22:28",FALSE,"https://t.co/5SGjDMpyzq","http://www.drcorriel.com","en","https://pbs.twimg.com/profile_banners/866464244124057603/1529506159","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1059922132891824128/UMtgQQc6_normal.jpg","NEW YORK","New York","NY"
"195",819,1039882879277383680,1101543271736754176,"2019-03-01 18:02:36","GetBoostPower","Don't let a cough or cold ruin your weekend, boost your immune system with #BoostPower <U+0001F34A> #health #healthy #flu #cold #cough #healthy #vitaminC https://t.co/FKyARY8tlo","Twitter for iPhone",142,NA,NA,NA,FALSE,FALSE,1,0,"BoostPower, health, healthy, flu, cold, cough, healthy, vitaminC",NA,NA,NA,NA,"http://pbs.twimg.com/media/D0l3xEeWwAIAr1e.jpg","https://t.co/FKyARY8tlo","https://twitter.com/GetBoostPower/status/1101543271736754182/photo/1","photo","http://pbs.twimg.com/media/D0l3xEeWwAIAr1e.jpg","https://t.co/FKyARY8tlo","https://twitter.com/GetBoostPower/status/1101543271736754182/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/GetBoostPower/status/1101543271736754182","Boost Power","TX","Boost Power supports a healthy immune system. It is fortified with 1111% of the recommended daily dose of Vitamin C.","https://t.co/BbkYJIqnD9",FALSE,11,3,0,5,0,"2018-09-12 14:26:13",FALSE,"https://t.co/BbkYJIqnD9","http://www.freeboostpower.com","en","https://pbs.twimg.com/profile_banners/1039882879277383683/1550599419","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1045773603617161216/6xSRIByX_normal.jpg","TEXAS","Texas","TX"
"196",823,110717075,1101538861765853184,"2019-03-01 17:45:04","MedicalLetter","It's peak #flu season and everyone's asking about elderberry. Does it work? Is it safe? We looked into it for you. https://t.co/gLhK4oBP54 https://t.co/1zItQgNLVi","Sprout Social",138,NA,NA,NA,FALSE,FALSE,0,0,"flu",NA,"bit.ly/2VuMDcs","https://t.co/gLhK4oBP54","https://bit.ly/2VuMDcs","http://pbs.twimg.com/media/D0lzwbDWkAA-Bky.jpg","https://t.co/1zItQgNLVi","https://twitter.com/MedicalLetter/status/1101538861765853187/photo/1","photo","http://pbs.twimg.com/media/D0lzwbDWkAA-Bky.jpg","https://t.co/1zItQgNLVi","https://twitter.com/MedicalLetter/status/1101538861765853187/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/MedicalLetter/status/1101538861765853187","The Medical Letter","NY","The Medical Letter, Inc. is a nonprofit organization that critically appraisals drugs. Objective. Unbiased. Peer-reviewed. No pharma influence.","http://t.co/iiuQcqHUmj",FALSE,2574,1336,97,2784,160,"2010-02-02 14:44:20",FALSE,"http://t.co/iiuQcqHUmj","http://www.medicalletter.org","en","https://pbs.twimg.com/profile_banners/110717075/1469455514","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/571041430861139968/01yBO_lj_normal.png","NEW YORK","New York","NY"
"197",824,110717075,1101537533719121920,"2019-03-01 17:39:48","MedicalLetter","Early treatment can shorten the duration of #flu symptoms and may prevent serious complications. What are the drug choices and are they safe? https://t.co/97aa7edjIn https://t.co/8BuOOdMsiw","Twitter Web Client",165,NA,NA,NA,TRUE,FALSE,0,0,"flu",NA,"secure.medicalletter.org/TML-article-15…, twitter.com/CDCFlu/status/…","https://t.co/97aa7edjIn, https://t.co/8BuOOdMsiw","https://secure.medicalletter.org/TML-article-1563a, https://twitter.com/CDCFlu/status/1101219493144117248",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",1101219493144117248,"Q: Does everyone who is sick with #flu need antivirals?

A: Most healthy people recover from flu without treatment. But people who are very sick with flu and people who are at high risk of flu complications who get sick with flu should be treated early.

https://t.co/eCUUhfHuME https://t.co/VSdgAAjokD","2019-02-28 15:36:01","Sprout Social",19,8,16616061,"CDCFlu","CDC Flu",856753,147,5710,"Atlanta, GA","Flu-related updates from the Centers for Disease Control & Prevention. Comments received are subject to PRA & may be archived http://t.co/0pSedHPF.",TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/MedicalLetter/status/1101537533719121920","The Medical Letter","NY","The Medical Letter, Inc. is a nonprofit organization that critically appraisals drugs. Objective. Unbiased. Peer-reviewed. No pharma influence.","http://t.co/iiuQcqHUmj",FALSE,2574,1336,97,2784,160,"2010-02-02 14:44:20",FALSE,"http://t.co/iiuQcqHUmj","http://www.medicalletter.org","en","https://pbs.twimg.com/profile_banners/110717075/1469455514","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/571041430861139968/01yBO_lj_normal.png","NEW YORK","New York","NY"
"198",825,386020065,1101538094627606528,"2019-03-01 17:42:02","HalBrock","Check out @spmcmed Southern Plains new episode of our #podcast, Your Hometown Medical Minute on #YouTube #healthcare #flu #oklahoma https://t.co/HpMXma2cIh","Twitter Web Client",155,NA,NA,NA,FALSE,FALSE,1,1,"podcast, YouTube, healthcare, flu, oklahoma",NA,"youtube.com/watch?v=_KzJxn…","https://t.co/HpMXma2cIh","https://www.youtube.com/watch?v=_KzJxnVzPhs",NA,NA,NA,NA,NA,NA,NA,NA,"714840917815877633","spmcmed","en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/HalBrock/status/1101538094627606528","Hal Brock","OK","#VP at Southern Plains Medical Center; former #CEO of Crusade Combat; Husband; Father; Choctaw; Color Analyst, Sports on 106.1 theRanch&Kool 105.5 fm","https://t.co/x7XxuxVlSo",FALSE,298,180,46,6419,8868,"2011-10-06 14:51:47",FALSE,"https://t.co/x7XxuxVlSo","http://www.campcrusade.com","en","https://pbs.twimg.com/profile_banners/386020065/1438289686","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/566581134448799746/vumKCu6c_normal.jpeg","OKLAHOMA","Oklahoma","OK"
"199",829,1000092983960723456,1101533059525103616,"2019-03-01 17:22:01","BeeLineSupport1","A recent flu outbreak in a Chicagoland Middle School reminds us all about the importance of keeping our schools clean during flu season! https://t.co/NEZdY2oEEa #schoolhealth #CleaningUp #cleaning #education #students #safety #flu #fluoutbreak https://t.co/ribtLir75C","Buffer",243,NA,NA,NA,FALSE,FALSE,0,0,"schoolhealth, CleaningUp, cleaning, education, students, safety, flu, fluoutbreak",NA,"buff.ly/2tGH9zo","https://t.co/NEZdY2oEEa","https://buff.ly/2tGH9zo","http://pbs.twimg.com/media/D0luet0WkAA7Is3.jpg","https://t.co/ribtLir75C","https://twitter.com/BeeLineSupport1/status/1101533059525103618/photo/1","photo","http://pbs.twimg.com/media/D0luet0WkAA7Is3.jpg","https://t.co/ribtLir75C","https://twitter.com/BeeLineSupport1/status/1101533059525103618/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/BeeLineSupport1/status/1101533059525103618","Bee Line Support","IL","Bee Line Support is a Chicago-based cleaning company with over 50 years of expertise in putting germs in their place.
312-BEE-LINE","https://t.co/3HclXkKvE2",FALSE,28,284,0,112,14,"2018-05-25 19:15:22",FALSE,"https://t.co/3HclXkKvE2","http://www.beelinesupport.com","en","https://pbs.twimg.com/profile_banners/1000092983960723456/1541710201","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1060635687408390144/ZrtyrD7b_normal.jpg","ILLINOIS","Illinois","IL"
"200",836,467806150,1101521401704534016,"2019-03-01 16:35:42","CDC_NCBDDD","A7: #Vaccines help protect you and your developing baby against diseases. CDC recommends you get a whooping cough and #flu vaccine during each pregnancy. #Best4YouBest4Baby #WorldBDDay #manybirthdefects1voice
 https://t.co/iGnm0xaLnD https://t.co/v9cRDtheh4","Twitter Web Client",233,NA,NA,NA,FALSE,FALSE,13,8,"Vaccines, flu, Best4YouBest4Baby, WorldBDDay, manybirthdefects1voice",NA,"bit.ly/2nUaylS","https://t.co/iGnm0xaLnD","https://bit.ly/2nUaylS","http://pbs.twimg.com/ext_tw_video_thumb/1101520608628756481/pu/img/cJxImbvep9YfaOMJ.jpg","https://t.co/v9cRDtheh4","https://twitter.com/CDC_NCBDDD/status/1101521401704534018/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1101520608628756481/pu/img/cJxImbvep9YfaOMJ.jpg","https://t.co/v9cRDtheh4","https://twitter.com/CDC_NCBDDD/status/1101521401704534018/video/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/CDC_NCBDDD/status/1101521401704534018","CDC_NCBDDD","GA","CDC's Center protecting those most vulnerable to health risks: babies, children, people with blood disorders, and people living with disabilities.","http://t.co/pSMUFzEhI8",FALSE,7207,336,213,9475,2293,"2012-01-18 21:31:02",TRUE,"http://t.co/pSMUFzEhI8","http://www.cdc.gov/ncbddd/aboutus/index.html","en","https://pbs.twimg.com/profile_banners/467806150/1549571640","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/896020977397706752/3qYXF8R1_normal.jpg","GEORGIA","Georgia","GA"
"201",837,467806150,1101523873030463488,"2019-03-01 16:45:31","CDC_NCBDDD","A9: Viruses like the #flu can affect a developing baby. CDC recommends you get a #flu vaccine and avoid traveling to areas with #zika and having sex if your partner has traveled to an area with #zika. #WorldBDDay
 https://t.co/iGnm0xaLnD https://t.co/HeFpqZyEsS","Twitter Web Client",237,NA,NA,NA,FALSE,FALSE,4,4,"flu, flu, zika, zika, WorldBDDay",NA,"bit.ly/2nUaylS","https://t.co/iGnm0xaLnD","https://bit.ly/2nUaylS","http://pbs.twimg.com/media/D0llhoGWsAACWUS.jpg","https://t.co/HeFpqZyEsS","https://twitter.com/CDC_NCBDDD/status/1101523873030463490/photo/1","photo","http://pbs.twimg.com/media/D0llhoGWsAACWUS.jpg","https://t.co/HeFpqZyEsS","https://twitter.com/CDC_NCBDDD/status/1101523873030463490/photo/1",NA,NA,NA,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NA, NA","NA, NA","NA, NA, NA, NA, NA, NA, NA, NA","https://twitter.com/CDC_NCBDDD/status/1101523873030463490","CDC_NCBDDD","GA","CDC's Center protecting those most vulnerable to health risks: babies, children, people with blood disorders, and people living with disabilities.","http://t.co/pSMUFzEhI8",FALSE,7207,336,213,9475,2293,"2012-01-18 21:31:02",TRUE,"http://t.co/pSMUFzEhI8","http://www.cdc.gov/ncbddd/aboutus/index.html","en","https://pbs.twimg.com/profile_banners/467806150/1549571640","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/896020977397706752/3qYXF8R1_normal.jpg","GEORGIA","Georgia","GA"
